panel,case_id,action_id,review_record_id,evidence_ids,old_prediction_dependent,evidence_reproducible,action_semantics_unchanged,portability_status,reason
A,case_de7f2980a1e53bf32c08ad07,QUIZ_RETRIEVAL_PRACTICE,4415267c020f5acd7c6762698ba00874fcd421ec96192657d2f2c7c34c4b665c,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_de7f2980a1e53bf32c08ad07,ASSESSMENT_COMPLETION,189c445a97b126ae8699bbf5658f4b05faf4638c822b6a3094bfe242baababe8,assessments_due|missing_assessment_count|due_soon_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_de7f2980a1e53bf32c08ad07,RECOVER_ENGAGEMENT,0da27c1b2cbc321ebb99f55c2f9181636a904c7e4400751559c24b6a5ca7de34,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_de7f2980a1e53bf32c08ad07,STUDY_REGULARITY,21f8507facdb0ababfb1e3ff765038a2c4206a2a2d8231bfc343ca8c0b6d8fcc,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_de7f2980a1e53bf32c08ad07,TARGETED_CONTENT_REVIEW,bfc7a1f36ecb67e392d6ca8d7ece2c360dbcb50b98b0f4883026ea65e91e9c6e,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fe8e93fdc24176c44d8994d0,QUIZ_RETRIEVAL_PRACTICE,23903d831140aea0f1102921efd50a92fb7e979229506a5cda283485e1deb4cc,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fe8e93fdc24176c44d8994d0,RECOVER_ENGAGEMENT,136c2f480eece5079c82dbd0df24cd74c5abbbca2cab0faa6a9d5c605ae9dfef,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fe8e93fdc24176c44d8994d0,STUDY_REGULARITY,627d4584bc92289e616b1f7a07bc79c04bea9d7aaf46aa282f9c9055ea960ff8,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e22afdeded46004beb30c9dc,QUIZ_RETRIEVAL_PRACTICE,13e3f4969336bac540c0f8e3956653acb803a42a6ef45cd90a1caede8cb251cd,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e22afdeded46004beb30c9dc,RECOVER_ENGAGEMENT,6baa3ebf4a9eb5b277bfd331f58cf5fc3781c6a9dfa77931713a4dadb1492899,active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e22afdeded46004beb30c9dc,STUDY_REGULARITY,32cad9c0855bcdfc2726353c553744fee06ae0d4120c56f8f7dce28e46745257,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e22afdeded46004beb30c9dc,TARGETED_CONTENT_REVIEW,0cec417dfb62338b8c93b83fbec3b2b84ec0366034b6fefbd37b38200bebee81,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5af3facd2b44b4620a92c576,QUIZ_RETRIEVAL_PRACTICE,bcac23b9f98aeddf810375caab03fc683dcdb5a6617b7dcdf0f874b475631b56,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5af3facd2b44b4620a92c576,ASSESSMENT_COMPLETION,29c46fc57dfc61f88d2712f73919abc0324106ea89e62c7f2f831150d23baccf,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5af3facd2b44b4620a92c576,RECOVER_ENGAGEMENT,4ece60f63ecd17813b6d57424056a7e051cc22e749afc629cc8ca5433fe81cfb,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5af3facd2b44b4620a92c576,STUDY_REGULARITY,05184d55ab8fd14c24bc028bd6a3adc703652594ffa255951aee083034b01943,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_1bcadd8c97a5f15849cac8c7,QUIZ_RETRIEVAL_PRACTICE,e87f660570c9d0b934b2aabcac034cbb474a7a9223df8d7d8ffff5fdc481fac6,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_1bcadd8c97a5f15849cac8c7,RECOVER_ENGAGEMENT,535a41646af8be89165a21387b01a08e551a419821f27b30a2a232d0ba4e1722,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_1bcadd8c97a5f15849cac8c7,STUDY_REGULARITY,50ebd1b745bf8857e3b18def3dc36253d241084fec5073cfde855d4d37df0a84,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_1bcadd8c97a5f15849cac8c7,TARGETED_CONTENT_REVIEW,b82d749a4051feaa121d5e506ebd20000068c2b992c33cac4bdb84a132575a7e,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_49422447d982335e17a5bdcd,QUIZ_RETRIEVAL_PRACTICE,9a05b2cf912e3dfbb61feb002885836cefc25a409003cc33b66646545d93afe3,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
